codi;municipi;comarca;any;Lloguer_Mitja;Població;Poblacio_Estrangera_Total;Percentatge_Poblacio_Estrangera;Preu / m2 Habitatge total;Compres totals;Rati_VPO;Rati_Obra_Nova;RFDB_Nominal;IPC_Index;Lloguer_Real;RFDB_Real;Tasa_Esforç_Lloguer;Preu_Vivenda_Mig;Anys_Salari_Compra;Tasa_Esforç_Compra;provincia;distancia_km;costa
17089;Llagostera;Gironès;2016;414,8044025;NA;NA;NA;1066,30;68;0,00000000000000e+00;3,08823529411765e+01;14888;79,0;525,068863924051;18845,5696202532;33,4339926786674;95967,0;6,44592960773778;29,3446343838667;Girona;90;0
17092;Llançà;Alt Empordà;2016;454,6660194;NA;NA;NA;NA;NA;NA;NA;14809;79,0;575,526606800000;18745,5696202532;36,8424082166250;NA;NA;NA;Girona;160;1
17095;Lloret de Mar;Selva;2016;424,8477793;NA;NA;NA;1766,00;436;0,00000000000000e+00;1,14678899082569e+00;11300;79,0;537,781999100000;14303,7974683544;45,1165783327434;158940,0;14,06548672566372;64,0321242261576;Girona;75;1
17103;Maçanet de la Selva;Selva;2016;487,4013043;NA;NA;NA;1005,90;88;0,00000000000000e+00;1,93181818181818e+01;13552;79,0;616,963676329114;17154,4303797468;43,1583209238489;90531,0;6,68026859504132;30,4114458948167;Girona;78;0
17114;Olot;Garrotxa;2016;361,1415577;NA;NA;NA;993,80;336;1,19047619047619e+00;2,41071428571429e+01;15967;79,0;457,141212300000;20211,3924050633;27,1415963700132;89442,0;5,60167846182752;25,5012413106383;Girona;112;0
17117;Palafrugell;Baix Empordà;2016;404,7012371;NA;NA;NA;2070,60;317;6,30914826498423e-01;1,35646687697161e+01;12495;79,0;512,280046962025;15816,4556962025;38,8668655078031;186354,0;14,91428571428572;67,8962210286744;Girona;122;1
17118;Palamós;Baix Empordà;2016;484,4055068;NA;NA;NA;1815,00;231;8,65800865800866e-01;2,94372294372294e+01;14729;79,0;613,171527594937;18644,3037974684;39,4654496700000;163350,0;11,09036594473488;50,4880992558259;Girona;115;1
17141;Puigcerdà;Cerdanya;2016;432,9834228;NA;NA;NA;1998,80;71;0,00000000000000e+00;8,45070422535211e+00;12936;79,0;548,080282025316;16374,6835443038;40,1654381076067;179892,0;13,90630797773655;63,3074743395070;Girona;151;0
17147;Ripoll;Ripollès;2016;333,3041739;NA;NA;NA;931,40;47;0,00000000000000e+00;3,19148936170213e+01;16361;79,0;421,904017594937;20710,1265822785;24,4462446476377;83826,0;5,12352545687916;23,3244838900000;Girona;102;0
17152;Roses;Alt Empordà;2016;440,3501865;NA;NA;NA;2154,40;690;0,00000000000000e+00;8,69565217391304e-01;12445;79,0;557,405299367089;15753,1645569620;42,4604438569707;193896,0;15,58023302531137;70,9278986200000;Girona;150;1
17155;Salt;Gironès;2016;390,3696635;NA;NA;NA;844,70;233;6,00858369098712e+00;1,58798283261803e+01;11775;79,0;494,138814600000;14905,0632911392;39,7828956400000;76023,0;6,45630573248408;29,3918709510542;Girona;100;0
17160;Sant Feliu de Guíxols;Baix Empordà;2016;464,2567835;NA;NA;NA;1821,70;310;0,00000000000000e+00;0,00000000000000e+00;13956;79,0;587,666814600000;17665,8227848101;39,9188979793637;163953,0;11,74785038693035;53,4812502431011;Girona;105;1
17164;Sant Hilari Sacalm;Selva;2016;328,8435593;NA;NA;NA;918,00;20;0,00000000000000e+00;2,50000000000000e+01;14727;79,0;416,257670000000;18641,7721518987;26,7951565900000;82620,0;5,61010389081279;25,5395974746280;Girona;95;0
17180;Santa Coloma de Farners;Selva;2016;416,8170175;NA;NA;NA;1040,90;92;0,00000000000000e+00;1,41304347826087e+01;14679;79,0;527,616477848101;18581,0126582278;34,0745569180462;93681,0;6,38197424892704;29,0534821784599;Girona;90;0
17181;Santa Cristina d'Aro;Baix Empordà;2016;505,2728571;NA;NA;NA;1712,50;64;0,00000000000000e+00;0,00000000000000e+00;14823;79,0;639,585895063291;18763,2911392405;40,9045016879174;154125,0;10,39769277474196;47,3347540972693;Girona;101;1
17186;Sarrià de Ter;Gironès;2016;518,3333333;NA;NA;NA;1299,80;24;0,00000000000000e+00;8,33333333333333e+00;17270;79,0;656,118143417722;21860,7594936709;36,0162130839606;116982,0;6,77371163867979;30,8368386803655;Girona;106;0
17193;Sils;Selva;2016;486,3825926;NA;NA;NA;1224,30;53;0,00000000000000e+00;9,43396226415094e+00;14823;79,0;615,674167848101;18763,2911392405;39,3752351831613;110187,0;7,43351548300000;33,8405485788536;Girona;80;0
17199;Torroella de Montgrí;Baix Empordà;2016;449,5254592;NA;NA;NA;1300,90;376;2,65957446808511e-01;1,03723404255319e+01;13419;79,0;569,019568607595;16986,0759493671;40,1990126715851;117081,0;8,72501676700000;39,7200159805203;Girona;135;1
17202;Tossa de Mar;Selva;2016;482,1114865;NA;NA;NA;2285,60;138;0,00000000000000e+00;5,07246376811594e+00;13449;79,0;610,267704430380;17024,0506329114;43,0168625027883;205704,0;15,29511487842962;69,6299186122009;Girona;87;1
17213;Vidreres;Selva;2016;499,6238462;NA;NA;NA;1041,90;69;0,00000000000000e+00;1,59420289855072e+01;14823;79,0;632,435248354430;18763,2911392405;40,4471844727788;93771,0;6,32604735883424;28,7988790037634;Girona;82;0
17221;Vilafant;Alt Empordà;2016;508,9625000;NA;NA;NA;988,20;14;0,00000000000000e+00;7,14285714285714e+00;15494;79,0;644,256329100000;19612,6582300000;39,4188072802375;88938,0;5,74015748000000;26,1316571567054;Girona;136;0
25003;Agramunt;Urgell;2016;312,1692537;NA;NA;NA;832,10;16;1,25000000000000e+01;1,87500000000000e+01;14360;79,0;395,150954050633;18177,2151898734;26,0865671615599;74889,0;5,21511142061281;23,7414224513567;Lleida;112;0
25011;Alcarràs;Segrià;2016;340,1144138;NA;NA;NA;569,00;89;0,00000000000000e+00;1,57303370786517e+01;12009;79,0;430,524574430380;15201,2658227848;33,9859519160630;51210,0;4,26430177366975;19,4129294090646;Lleida;165;0
25019;Almacelles;Segrià;2016;303,7564103;NA;NA;NA;711,20;43;4,65116279069767e+00;2,79069767441860e+01;12905;79,0;384,501785189873;16335,4430379747;28,2454624068191;64008,0;4,95993800852383;22,5797637088774;Lleida;170;0
25023;Alpicat;Segrià;2016;468,6206897;NA;NA;NA;1022,60;42;2,38095238095238e+00;9,52380952380952e+00;17720;79,0;593,190746455696;22430,3797468354;31,7350354198646;92034,0;5,19379232505643;23,6443687907419;Lleida;160;0
25040;Balaguer;Noguera;2016;291,1219757;NA;NA;NA;736,20;96;0,00000000000000e+00;2,29166666666667e+01;13227;79,0;368,508830000000;16743,0379746835;26,4116104059878;66258,0;5,00929916100000;22,8044768309056;Lleida;145;0
25050;Bellpuig;Urgell;2016;323,2631579;NA;NA;NA;707,60;34;0,00000000000000e+00;0,00000000000000e+00;13188;79,0;409,193870759494;16693,6708860759;29,4143000818926;63684,0;4,82893539581438;21,9833836663967;Lleida;123;0
25058;Borges Blanques, les;Garrigues;2016;286,4114286;NA;NA;NA;575,50;50;0,00000000000000e+00;2,40000000000000e+01;13827;79,0;362,546112151899;17502,5316455696;24,8567089260143;51795,0;3,74593187242352;17,0530874384958;Lleida;125;0
25072;Cervera;Segarra;2016;287,3132374;NA;NA;NA;816,70;43;0,00000000000000e+00;4,65116279069767e+00;13603;79,0;363,687642300000;17218,9873417722;25,3455770697640;73503,0;5,40344041755495;24,5987767657001;Lleida;102;0
25110;Guissona;Segarra;2016;350,2857447;NA;NA;NA;969,70;26;3,84615384615385e+00;3,84615384615385e+00;14039;79,0;443,399676800000;17770,8860759494;29,9410850943799;87273,0;6,21646840943087;28,3000286591134;Lleida;110;0
25120;Lleida;Segrià;2016;393,6267788;NA;NA;NA;979,10;1063;7,33772342427093e+03;3,06679209783631e+04;15838;79,0;498,261745316456;20048,1012658228;29,8239761687082;88119,0;5,56377067811592;25,3286688314130;Lleida;155;0
25137;Mollerussa;Pla d'Urgell;2016;331,1186667;NA;NA;NA;646,80;141;0,00000000000000e+00;7,80141843971631e+00;13908;79,0;419,137552784810;17605,0632911392;28,5693413891286;58212,0;4,18550474547023;19,0542115632671;Lleida;135;0
25203;Seu d'Urgell, la;Alt Urgell;2016;361,8720888;NA;NA;NA;1067,80;83;2,40963855421687e+00;6,02409638554217e+00;13392;79,0;458,065935189873;16951,8987341772;32,4258144086021;96102,0;7,17607526881720;32,6685703830471;Lleida;180;0
25207;Solsona;Solsonès;2016;273,8562222;NA;NA;NA;1016,80;55;0,00000000000000e+00;2,00000000000000e+01;13612;79,0;346,653445822785;17230,3797468354;24,1424821216574;91512,0;6,72289156600000;30,6054839285882;Lleida;115;0
25217;Tàrrega;Urgell;2016;291,9395935;NA;NA;NA;768,00;128;0,00000000000000e+00;1,79687500000000e+01;13723;79,0;369,543789240506;17370,8860759494;25,5284932011951;69120,0;5,03679953362967;22,9296703150107;Lleida;100;0
25234;Tremp;Pallars Jussà;2016;303,2589610;NA;NA;NA;733,60;40;0,00000000000000e+00;0,00000000000000e+00;14941;79,0;383,872102531646;18912,6582300000;24,3565191888093;66024,0;4,41898132655110;20,1170970314530;Lleida;190;0
25243;Vielha e Mijaran;Val d'Aran;2016;540,9124074;NA;NA;NA;1554,30;135;0,00000000000000e+00;1,25925925925926e+01;14790;79,0;684,699249873418;18721,5189873418;43,8874164219067;139887,0;9,45821501014199;43,0578486403955;Lleida;280;0
43004;Alcanar;Montsià;2016;301,5081967;NA;NA;NA;1162,80;98;3,06122448979592e+00;2,14285714285714e+01;11805;79,0;381,655945189873;14943,0379746835;30,6488637052097;104652,0;8,86505717916137;40,3575399585943;Tarragona;190;1
43005;Alcover;Alt Camp;2016;439,6686207;NA;NA;NA;951,30;10;0,00000000000000e+00;5,00000000000000e+01;15299;79,0;556,542557848101;19365,8227848101;34,4860673795673;85617,0;5,59624812079221;25,4765200707307;Tarragona;105;0
43012;Altafulla;Tarragonès;2016;562,6183838;NA;NA;NA;1964,80;78;0,00000000000000e+00;2,43589743589744e+01;17142;79,0;712,175169367089;21698,7341772152;39,3852561288064;176832,0;10,31571578578929;46,9615597071509;Tarragona;88;1
43013;Ametlla de Mar, l';Baix Ebre;2016;397,2898551;NA;NA;NA;1682,00;109;0,00000000000000e+00;6,42201834862385e+00;12102;79,0;502,898550759494;15318,9873417722;39,3941353594447;151380,0;12,50867625185920;56,9448556801393;Tarragona;144;1
43014;Amposta;Montsià;2016;304,0111607;NA;NA;NA;662,00;198;5,05050505050505e-01;3,03030303030303e+00;12385;79,0;384,824254050633;15677,2151898734;29,4560672458619;59580,0;4,81065805409770;21,9001773729955;Tarragona;168;0
43016;Arboç, l';Baix Penedès;2016;344,7315464;NA;NA;NA;729,10;45;8,88888888900000e+00;1,77777777777778e+01;12870;79,0;436,369046075949;16291,1392405063;32,1428015291375;65619,0;5,09860139860140;23,2110188934468;Tarragona;60;0
43037;Calafell;Baix Penedès;2016;465,3510124;NA;NA;NA;1393,40;536;1,30597014925373e+00;5,18656716417910e+01;13395;79,0;589,051914430380;16955,6962025316;41,6887805061590;125406,0;9,36215005599104;42,6205197944089;Tarragona;62;1
43038;Cambrils;Baix Camp;2016;491,8426034;NA;NA;NA;1825,50;609;0,00000000000000e+00;1,64203612479475e+00;15289;79,0;622,585573924051;19353,1645569620;38,6036447171169;164295,0;10,74596114853816;48,9202210071539;Tarragona;115;1
43043;Catllar, el;Tarragonès;2016;510,0000000;NA;NA;NA;NA;NA;NA;NA;17508;79,0;645,569620253165;22162,0253164557;34,9554489376285;NA;NA;NA;Tarragona;92;0
43044;Sénia, la;Montsià;2016;235,6385714;NA;NA;NA;584,30;37;0,00000000000000e+00;8,10810810810811e+00;11215;79,0;298,276672658228;14196,2025316456;25,2132220847080;52587,0;4,68898796255016;21,3462829668840;Tarragona;195;0
43047;Constantí;Tarragonès;2016;318,0047899;NA;NA;NA;604,80;37;0,00000000000000e+00;2,16216216216216e+01;11915;79,0;402,537708734177;15082,2784810127;32,0273393100000;54432,0;4,56835921107847;20,7971291871298;Tarragona;95;0
43051;Cunit;Baix Penedès;2016;479,5813693;NA;NA;NA;1397,90;257;0,00000000000000e+00;1,05058365758755e+01;13462;79,0;607,065024430380;17040,5063291139;42,7497877848759;125811,0;9,34563957800000;42,5453570223136;Tarragona;55;1
43086;Montblanc;Conca de Barberà;2016;343,0950000;NA;NA;NA;670,70;20;0,00000000000000e+00;0,00000000000000e+00;15799;79,0;434,297468354430;19998,7341772152;26,0594974365466;60363,0;3,82068485347174;17,3933950483293;Tarragona;114;0
43092;Mont-roig del Camp;Baix Camp;2016;446,3253988;NA;NA;NA;1324,90;379;0,00000000000000e+00;7,91556728000000e-01;12965;79,0;564,968859240506;16411,3924050633;41,3104881264944;119241,0;9,19714616274586;41,8693513495376;Tarragona;120;1
43093;Móra d'Ebre;Ribera d'Ebre;2016;309,2977143;NA;NA;NA;865,20;33;0,00000000000000e+00;3,03030303030303e+01;14925;79,0;391,516094050633;18892,4050632911;24,8681579336683;77868,0;5,21728643216080;23,7513240361615;Tarragona;150;0
43100;Pallaresos, els;Tarragonès;2016;590,3846154;NA;NA;NA;NA;NA;NA;NA;17096;79,0;747,322297974684;21640,5063291139;41,4401929386991;NA;NA;NA;Tarragona;95;0
43123;Reus;Baix Camp;2016;395,0539675;NA;NA;NA;1002,70;942;1,59235668789809e+00;1,02972399150743e+01;14795;79,0;500,068313291139;18727,8481012658;32,0422278472457;90243,0;6,09956066238594;27,7678144863807;Tarragona;108;0
43129;Riudoms;Baix Camp;2016;376,5742574;NA;NA;NA;1093,40;32;3,12500000000000e+00;3,75000000000000e+01;12894;79,0;476,676275189873;16321,5189873418;35,0464641600744;98406,0;7,63192182410424;34,7437792844887;Tarragona;115;0
43131;Roda de Berà;Tarragonès;2016;460,4491525;NA;NA;NA;1398,10;134;7,46268656716418e-01;2,08955223900000e+01;13198;79,0;582,847028481013;16706,3291139241;41,8653570995605;125829,0;9,53394453705107;43,4026019055479;Tarragona;75;1
43133;Roquetes;Baix Ebre;2016;350,1527941;NA;NA;NA;646,70;40;0,00000000000000e+00;0,00000000000000e+00;13103;79,0;443,231384936709;16586,0759493671;32,0677213554148;58203,0;4,44195985652141;20,2217051487752;Tarragona;178;0
43136;Ràpita, la;Montsià;2016;293,4662553;NA;NA;NA;901,30;223;0,00000000000000e+00;4,03587443946188e+00;12067;79,0;371,476272531646;15274,6835443038;29,1836832982514;81117,0;6,72221761829784;30,6024158285785;Tarragona;180;1
43145;Selva del Camp, la;Baix Camp;2016;401,1650000;NA;NA;NA;1309,70;29;0,00000000000000e+00;0,00000000000000e+00;14845;79,0;507,803797468355;18791,1392405063;32,4282923543281;117873,0;7,94024924216908;36,1474178446699;Tarragona;116;0
43148;Tarragona;Tarragonès;2016;447,6699191;NA;NA;NA;1148,80;1198;1,66944908180301e+02;9,09849749582638e+03;16309;79,0;566,670783670886;20644,3037974684;32,9391074200000;103392,0;6,33956711018456;28,8604267066517;Tarragona;98;1
43153;Torredembarra;Tarragonès;2016;430,8436421;NA;NA;NA;1366,40;254;3,93700787401575e-01;1,65354330708661e+01;13425;79,0;545,371698860759;16993,6708860759;38,5111635400000;122976,0;9,16022346368715;41,7012633978723;Tarragona;84;1
43155;Tortosa;Baix Ebre;2016;327,7840712;NA;NA;NA;697,00;237;0,00000000000000e+00;3,37552742616034e+00;13849;79,0;414,916545822785;17530,3797468354;28,4021146248827;62730,0;4,52956892194382;20,6205391649654;Tarragona;175;0
43156;Ulldecona;Montsià;2016;241,6363636;NA;NA;NA;551,70;47;0,00000000000000e+00;2,34042553191489e+01;11217;79,0;305,868814683544;14198,7341772152;25,8503732120888;49653,0;4,42658464830169;20,1517106109444;Tarragona;198;0
43161;Valls;Alt Camp;2016;380,4935381;NA;NA;NA;1140,50;45;0,00000000000000e+00;3,55555555555556e+01;15726;79,0;481,637390000000;19906,3291139241;29,0342264860740;102645,0;6,52708889736742;29,7141062561902;Tarragona;101;0
43162;Vandellòs i l'Hospitalet de l'Infant;Baix Camp;2016;458,2589041;NA;NA;NA;1524,20;45;0,00000000000000e+00;8,88888888900000e+00;14639;79,0;580,074562151899;18530,3797468354;37,5647711537673;137178,0;9,37072204385546;42,6595431572335;Tarragona;132;1
43163;Vendrell, el;Baix Penedès;2016;404,1712434;NA;NA;NA;1176,70;555;0,00000000000000e+00;3,24324324324324e+00;14293;79,0;511,609168860759;18092,4050632911;33,9330785755265;105903,0;7,40943119009305;33,7309065560841;Tarragona;65;1
43171;Vila-seca;Tarragonès;2016;422,5482561;NA;NA;NA;1756,00;300;0,00000000000000e+00;1,33333333333333e+00;13645;79,0;534,871210253165;17272,1518987342;37,1607114195676;158040,0;11,58226456577501;52,7274326129608;Tarragona;106;1
43901;Deltebre;Baix Ebre;2016;270,1447368;NA;NA;NA;748,80;107;0,00000000000000e+00;1,68224299065421e+01;11883;79,0;341,955363037975;15041,7721518987;27,2804581469326;67392,0;5,67129512749306;25,8181662113582;Tarragona;170;1
43905;Salou;Tarragonès;2016;459,8286711;NA;NA;NA;1549,00;757;9,24702774108322e-01;1,36063408190225e+01;12573;79,0;582,061608987342;15915,1898734177;43,8872508804581;139410,0;11,08804581245526;50,4775370192501;Tarragona;110;1
43907;Canonja, la;Tarragonès;2016;350,8604301;NA;NA;NA;NA;NA;NA;NA;13769;79,0;444,127126708861;17429,1139240506;30,5782929856925;NA;NA;NA;Tarragona;100;0
08001;Abrera;Baix Llobregat;2015;558,0813776;NA;NA;NA;1232,40;80;0,00000000000000e+00;1,25000000000000e+00;17446;79,0;706,432123544304;22083,5443037975;38,3868882907257;110916,0;6,35767511177347;28,9428620912100;Barcelona;35;0
08003;Alella;Maresme;2015;1029,7633600;NA;NA;NA;2001,80;61;0,00000000000000e+00;1,96721311475410e+01;23142;79,0;1303,497924050633;29293,6708860759;53,3971148561058;180162,0;7,78506611355976;35,4409577297287;Barcelona;18;0
08005;Ametlla del Vallès, l';Vallès Oriental;2015;808,9743667;NA;NA;NA;1285,20;47;0,00000000000000e+00;3,19148936170213e+01;21175;79,0;1024,018185696202;26803,7974683544;45,8450644646989;115668,0;5,46247933884298;24,8675472402543;Barcelona;35;0
08006;Arenys de Mar;Maresme;2015;545,7554942;NA;NA;NA;1510,10;97;0,00000000000000e+00;1,34020618556701e+01;15982;79,0;690,829739493671;20230,3797468354;40,9777620473032;135909,0;8,50387936400000;38,7133037397573;Barcelona;40;1
08007;Arenys de Munt;Maresme;2015;519,8265719;NA;NA;NA;1166,00;40;0,00000000000000e+00;1,50000000000000e+01;16512;79,0;658,008318860759;20901,2658227848;37,7780938880814;104940,0;6,35537790697674;28,9324042303633;Barcelona;45;0
08009;Argentona;Maresme;2015;584,1446528;NA;NA;NA;1327,10;84;0,00000000000000e+00;2,50000000000000e+01;17076;79,0;739,423611139241;21615,1898734177;41,0502215600843;119439,0;6,99455375966268;31,8422066708910;Barcelona;35;0
08010;Artés;Bages;2015;308,4930144;NA;NA;NA;960,60;35;0,00000000000000e+00;3,14285714285714e+01;15660;79,0;390,497486582278;19822,7848101266;23,6393114482759;86454,0;5,52068965517241;25,1325455498862;Barcelona;72;0
08015;Badalona;Barcelonès;2015;549,1629557;NA;NA;NA;1717,20;1264;3,32278481012658e+03;1,92246835400000e+04;16128;79,0;695,142981898734;20415,1898734177;40,8603389657738;154548,0;9,58258928571429;43,6240536512361;Barcelona;10;1
08019;Barcelona;Barcelonès;2015;734,9362750;NA;NA;NA;2970,60;12229;4,74282443372312e+02;4,83539128301578e+02;20556;79,0;930,299082300000;26020,2531645570;42,9034603035610;267354,0;13,00612959719790;59,2094765231085;Barcelona;0;1
08020;Begues;Baix Llobregat;2015;841,6666677;NA;NA;NA;1562,10;42;0,00000000000000e+00;0,00000000000000e+00;20522;79,0;1065,400845189873;25977,2151898734;49,2154761348797;140589,0;6,85064808500000;31,1870863598966;Barcelona;32;0
08022;Berga;Berguedà;2015;322,5885926;NA;NA;NA;862,00;73;0,00000000000000e+00;0,00000000000000e+00;16015;79,0;408,339990632911;20272,1518987342;24,1714836790509;77580,0;4,84420855448017;22,0529136309183;Barcelona;108;0
08023;Bigues i Riells del Fai;Vallès Oriental;2015;594,1499009;NA;NA;NA;1173,10;63;0,00000000000000e+00;3,80952380952381e+01;18090;79,0;752,088482151899;22898,7341772152;39,4129287495854;105579,0;5,83631840796020;26,5694229151735;Barcelona;41;0
08029;Cabrera de Mar;Maresme;2015;748,6363782;NA;NA;NA;NA;NA;NA;NA;20424;79,0;947,640985100000;25853,1645569620;43,9856861457109;NA;NA;NA;Barcelona;28;1
08030;Cabrils;Maresme;2015;1014,1847820;NA;NA;NA;2044,40;44;0,00000000000000e+00;0,00000000000000e+00;23666;79,0;1283,778205063291;29956,9620253165;51,4249023240091;183996,0;7,77469787881349;35,3937570812031;Barcelona;27;0
08033;Caldes de Montbui;Vallès Oriental;2015;511,2256783;NA;NA;NA;1413,50;99;0,00000000000000e+00;3,13131313131313e+01;17089;79,0;647,121111800000;21631,6455696203;35,8985788495523;127215,0;7,44426239101176;33,8894731117728;Barcelona;34;0
08035;Calella;Maresme;2015;454,0003148;NA;NA;NA;1477,80;176;5,68181818181818e-01;3,57954545454545e+01;13912;79,0;574,683942784810;17610,1265822785;39,1604641863140;133002,0;9,56023576768258;43,5222908561466;Barcelona;50;1
08040;Canet de Mar;Maresme;2015;495,6075012;NA;NA;NA;1402,90;101;2,97029702970297e+00;1,48514851485149e+01;15860;79,0;627,351267341772;20075,9493670886;37,4986760050441;126261,0;7,96097099621690;36,2417521507094;Barcelona;43;1
08041;Canovelles;Vallès Oriental;2015;411,8639503;NA;NA;NA;1036,40;81;0,00000000000000e+00;2,09876543209877e+01;13659;79,0;521,346772531646;17289,8734177215;36,1839622490666;93276,0;6,82890401932792;31,0880980532494;Barcelona;31;0
08043;Canyelles;Garraf;2015;744,3750025;NA;NA;NA;NA;NA;NA;NA;17245;79,0;942,246838600000;21829,1139240506;51,7976226732386;NA;NA;NA;Barcelona;46;0
08044;Capellades;Anoia;2015;332,0884918;NA;NA;NA;831,30;23;0,00000000000000e+00;1,30434782608696e+01;16146;79,0;420,365179493671;20437,9746835443;24,6814189371981;74817,0;4,63377926421405;21,0949493088904;Barcelona;60;0
08046;Cardedeu;Vallès Oriental;2015;529,8955017;NA;NA;NA;1560,10;92;0,00000000000000e+00;8,69565217391304e+00;17003;79,0;670,753799620253;21522,7848101266;37,3977887500000;140409,0;8,25789566500000;37,5934805109365;Barcelona;39;0
08051;Castellar del Vallès;Vallès Occidental;2015;537,9355850;NA;NA;NA;1404,70;192;0,00000000000000e+00;1,25000000000000e+01;17057;79,0;680,931120253164;21591,1392405063;37,8450314826757;126423,0;7,41179574368295;33,7416710175038;Barcelona;34;0
08054;Castellbisbal;Vallès Occidental;2015;602,3081761;NA;NA;NA;1431,40;68;0,00000000000000e+00;1,61764705882353e+01;17664;79,0;762,415412784810;22359,4936708861;40,9176750067935;128826,0;7,29313858695652;33,2014927820812;Barcelona;29;0
08056;Castelldefels;Baix Llobregat;2015;805,6494629;NA;NA;NA;2553,60;510;0,00000000000000e+00;2,94117647058824e+00;19299;79,0;1019,809446708861;24429,1139240506;50,0947901694388;229824,0;11,90859630032644;54,2130345386737;Barcelona;22;1
08067;Centelles;Osona;2015;404,2288136;NA;NA;NA;1388,90;49;0,00000000000000e+00;7,55102040816327e+01;16227;79,0;511,682042531645;20540,5063291139;29,8930533259383;125001,0;7,70327232390460;35,0685973413341;Barcelona;54;0
08068;Cervelló;Baix Llobregat;2015;685,7142878;NA;NA;NA;1410,60;71;0,00000000000000e+00;1,97183098591549e+01;19184;79,0;867,992769367088;24283,5443037975;42,8928870600500;126954,0;6,61770225187656;30,1266170839806;Barcelona;25;0
08072;Corbera de Llobregat;Baix Llobregat;2015;567,3437098;NA;NA;NA;1249,00;103;0,00000000000000e+00;2,62135922330097e+01;17426;79,0;718,156594683544;22058,2278481013;39,0687737725238;112410,0;6,45070584184552;29,3663778486813;Barcelona;30;0
08073;Cornellà de Llobregat;Baix Llobregat;2015;537,0308625;NA;NA;NA;1939,40;402;4,72636815900000e+00;4,97512437810945e+00;16309;79,0;679,785901898734;20644,3037974684;39,5141967625238;174546,0;10,70243423876387;48,7220678576605;Barcelona;12;0
08074;Cubelles;Garraf;2015;545,1466048;NA;NA;NA;1587,50;175;0,00000000000000e+00;1,71428571428571e+00;16912;79,0;690,058993417721;21407,5949367089;38,6811687417219;142875,0;8,44814333017975;38,4595694233203;Barcelona;50;1
08075;Dosrius;Maresme;2015;659,8805894;NA;NA;NA;1254,30;37;0,00000000000000e+00;2,70270270270270e+01;16929;79,0;835,291885316456;21429,1139240506;46,7751613964203;112887,0;6,66826156299841;30,3567847385869;Barcelona;39;0
08076;Esparreguera;Baix Llobregat;2015;475,5699836;NA;NA;NA;1125,60;152;0,00000000000000e+00;0,00000000000000e+00;16763;79,0;601,987321012658;21218,9873417722;34,0442629791803;101304,0;6,04330967010678;27,5117358596175;Barcelona;39;0
08077;Esplugues de Llobregat;Baix Llobregat;2015;687,7249244;NA;NA;NA;2186,90;232;0,00000000000000e+00;6,89655172413793e+00;19362;79,0;870,537878987342;24508,8607594937;42,6231747381469;196821,0;10,16532383018283;46,2769110652779;Barcelona;8;0
08086;Franqueses del Vallès, les;Vallès Oriental;2015;484,4055991;NA;NA;NA;1548,10;74;0,00000000000000e+00;2,16216216216216e+01;15918;79,0;613,171644430380;20149,3670886076;36,5175724915190;139329,0;8,75292122125895;39,8470490152894;Barcelona;35;0
08088;Garriga, la;Vallès Oriental;2015;544,8508233;NA;NA;NA;1557,20;85;0,00000000000000e+00;3,05882352941176e+01;17238;79,0;689,684586455696;21820,2531645570;37,9290513957536;140148,0;8,13017751500000;37,0120527473866;Barcelona;38;0
08089;Gavà;Baix Llobregat;2015;716,1539897;NA;NA;NA;2325,00;329;9,11854103000000e-01;1,21580547112462e+01;18423;79,0;906,524037594937;23320,2531645570;46,6473857482495;209250,0;11,35808500244260;51,7068711543889;Barcelona;20;1
08091;Gelida;Alt Penedès;2015;434,0639556;NA;NA;NA;946,30;41;0,00000000000000e+00;0,00000000000000e+00;16243;79,0;549,448045063291;20560,7594936709;32,0677674500000;85167,0;5,24330480822508;23,8697708358212;Barcelona;35;0
08092;Gironella;Berguedà;2015;259,5404265;NA;NA;NA;NA;NA;NA;NA;15882;79,0;328,532185400000;20103,7974683544;19,6101568945977;NA;NA;NA;Barcelona;94;0
08096;Granollers;Vallès Oriental;2015;491,5313114;NA;NA;NA;1392,60;523;2,10325047801147e+00;8,98661567900000e+00;16488;79,0;622,191533417722;20870,8860759494;35,7737490101892;125334,0;7,60152838427947;34,6054153193819;Barcelona;30;0
08101;Hospitalet de Llobregat, l';Barcelonès;2015;521,6810539;NA;NA;NA;1667,30;2136;8,66104868913858e+03;2,28464419475655e+04;15654;79,0;660,355764430380;19815,1898734177;39,9908818627827;150057,0;9,58585665005749;43,6389280941614;Barcelona;0;0
08102;Igualada;Anoia;2015;343,7477544;NA;NA;NA;973,40;199;2,01005025125628e+00;1,60804020100502e+01;15656;79,0;435,123739746835;19817,7215189873;26,3475539908022;87606,0;5,59568216658150;25,4739436045882;Barcelona;65;0
08105;Llagosta, la;Vallès Oriental;2015;470,1384645;NA;NA;NA;1217,50;50;2,00000000000000e+00;1,60000000000000e+01;15532;79,0;595,111980379747;19660,7594936709;36,3228275431367;109575,0;7,05479011073912;32,1164283590761;Barcelona;19;0
08106;Llinars del Vallès;Vallès Oriental;2015;479,4652246;NA;NA;NA;1219,10;47;0,00000000000000e+00;2,12765957446809e+00;16014;79,0;606,918005822785;20270,8860759494;35,9284544473586;109719,0;6,85144248782315;31,1907028221211;Barcelona;41;0
