codi;municipi;comarca;any;Lloguer_Mitja;Població;Poblacio_Estrangera_Total;Percentatge_Poblacio_Estrangera;Preu / m2 Habitatge total;Compres totals;Rati_VPO;Rati_Obra_Nova;RFDB_Nominal;IPC_Index;Lloguer_Real;RFDB_Real;Tasa_Esforç_Lloguer;Preu_Vivenda_Mig;Anys_Salari_Compra;Tasa_Esforç_Compra
43047;Constantí;Tarragonès;2018;357,4773077;;;;629,44;70;0;22,857142857142858;12695;82,2;434,8872356447688;15444,038929440389;33,790686824734145;56649,600000000006;4,462355257975581;20,31455375792953
43051;Cunit;Baix Penedès;2018;552,2204795;;;;1507,3;349;0,5730659025787965;11,461318051575931;14281;82,2;671,8010699513381;17373,479318734793;46,40183288285134;135657;9,499124711154682;43,24408713383631
43086;Montblanc;Conca de Barberà;2018;378,3733945;;;;809,4;41;2,4390243902439024;2,4390243902439024;16641;82,2;460,3082658150851;20244,525547445253;27,284903154858487;72846;4,377501352082207;19,928262408812863
43092;Mont-roig del Camp;Baix Camp;2018;456,4114793;;;;1963,12;427;0;0,234192037;13825;82,2;555,2451086374696;16818,73479318735;39,61618626835443;176680,8;12,779804701627485;58,17914859
43093;Móra d'Ebre;Ribera d'Ebre;2018;322,1621622;;;;662,08;39;0;7,6923076923076925;14663;82,2;391,9247715328467;17838,199513381995;26,365313690240743;59587,200000000004;4,0637795812589514;18,500066442785464
43100;Pallaresos, els;Tarragonès;2018;693,4375;;;;;;;;17536;82,2;843,5979318734793;21333,333333333332;47,45238366788321;;;
43123;Reus;Baix Camp;2018;328,5294118;;;;1028,61;1.182;1861,252115059222;11590,524534686972;15544;82,2;399,6708172749391;18909,975669099756;25,362538224395266;92574,9;5,955667781780751;27,112752419501795
43129;Riudoms;Baix Camp;2018;0;;;;980,34;45;0;31,11111111111111;13606;82,2;0;16552,311435523112;0;88230,6;6,484683227987653;29,521057473550893
43131;Roda de Berà;Tarragonès;2018;437,2725758;;;;1530,74;125;0;13,600000000000001;14952;82,2;531,9617710462287;18189,78102189781;35,09410721;137766,6;9,213924559;41,94573379884779
43133;Roquetes;Baix Ebre;2018;481,2394508;;;;712,44;36;0;0;14046;82,2;585,4494535279805;17087,59124087591;41,11400690303289;64119,600000000006;4,564972234087997;20,781710216166687
43136;Ràpita, la;Montsià;2018;0;;;;916,85;222;0;0,9009009009009009;13060;82,2;0;15888,077858880777;0;82516,5;6,318261868300153;28,763436113889533
43145;Selva del Camp, la;Baix Camp;2018;437,4333333;;;;1239,99;30;0;0;15342;82,2;532,1573397810218;18664,233576642335;34,21457436840048;111599,1;7,2740907313257726;33,11477877909087
43148;Tarragona;Tarragonès;2018;513,7768456;;;;1271,17;1.625;61,53846153846154;15138,461538461539;16231;82,2;625,0326588807785;19745,742092457418;37,984857046392705;114405,3;7,048567555911528;32,08810062243283
43153;Torredembarra;Tarragonès;2018;487,6006352;;;;1518,75;320;1,5625;17,1875;14104;82,2;593,1881206812651;17158,150851581508;41,48615727736812;136687,5;9,691399602949518;44,11940485281108
43155;Tortosa;Baix Ebre;2018;346,4208947;;;;881,57;328;0;1,8292682926829267;14739;82,2;421,4366115571776;17930,656934306568;28,204428634235708;79341,3;5,3830856910238145;24,506113326229244
43156;Ulldecona;Montsià;2018;251,825493;;;;626,71;64;1,5625;23,4375;12450;82,2;306,35704744525543;15145,985401459853;24,272336674698796;56403,9;4,530433734939759;20,624476164393016
43161;Valls;Alt Camp;2018;407,3067804;;;;1167,36;99;0;3,0303030303030303;16113;82,2;495,50703211678825;19602,189781021898;30,333776235337922;105062,4;6,520350028;29,683428034133584
43162;Vandellòs i l'Hospitalet de l'Infant;Baix Camp;2018;463,7857143;;;;1342,68;69;0;31,88405797101449;14987;82,2;564,2161974452554;18232,3601;37,13504084606659;120841,20000000001;8,063067992;36,70654143680064
43163;Vendrell, el;Baix Penedès;2018;464,4920791;;;;1228,25;752;0;4,255319149;14986;82,2;565,0755220194646;18231,143552311434;37,194080803416526;110542,5;7,376384625650608;33,580464430553896
43171;Vila-seca;Tarragonès;2018;476,8141274;;;;2057,74;375;0;0,8;13961;82,2;580,0658484184914;16984,184914841848;40,983951928944926;185196,59999999998;13,265281856600529;60,38924868
43901;Deltebre;Baix Ebre;2018;292,2796703;;;;850,15;134;0;27,611940298507463;13010;82,2;355,5713750608272;15827,250608272505;26,95892423981553;76513,5;5,881129900076864;26,773424034078097
43905;Salou;Tarragonès;2018;455,9760032;;;;1722,45;848;1,5330188679245282;14,858490566037736;13143;82,2;554,7153323600972;15989,05109489051;41,63213907327094;155020,5;11,794909837936544;53,695485034375324
43907;Canonja, la;Tarragonès;2018;413,7550485;;;;;-;;;14224;82,2;503,35164051094887;17304,13625304136;34,90621893982002;;;
08001;Abrera;Baix Llobregat;2017;613,6871975;;;;1391,6;102;0;3,9215686274509802;17437;80,8;759,5138582920792;21580,445544554455;42,23344824224351;125243,99999999999;7,182657567242071;32,69853582673602
08003;Alella;Maresme;2017;1121,659172;;;;3116,2;119;0;38,655462184873954;27406;80,8;1388,1920445544554;33918,31683168317;49,11300468510545;280458;10,233452528643364;46,58706210151839
08005;Ametlla del Vallès, l';Vallès Oriental;2017;917,3300971;;;;1383,3;95;0;25,263157894736842;21675;80,8;1135,3095261138615;26825,495049504952;50,78644136193772;124497;5,743806228373702;26,14826782176977
08006;Arenys de Mar;Maresme;2017;573,1845141;;;;1743,8;225;0;18,666666666666668;17048;80,8;709,3867748762377;21099,009900990102;40,34616476536838;156942;9,205889253871423;41,909153647743956
08007;Arenys de Munt;Maresme;2017;568,3511602;;;;1428,3;75;0;17,333333333333336;17564;80,8;703,4049012376238;21737,62376237624;38,830641780915506;128547;7,318777043953541;33,31821002730849
08009;Argentona;Maresme;2017;685,7961215;;;;1755,4;122;0;21,311475409836063;18082;80,8;848,7575761138614;22378,71287128713;45,51240713416658;157986;8,737197213;39,77546658880358
08010;Artés;Bages;2017;338,2545255;;;;1196,7;48;0;25;16692;80,8;418,6318385;20658,41584158416;24,317363443565778;107703;6,452372393961179;29,373964708217805
08015;Badalona;Barcelonès;2017;638,238043;;;;1957,5;2.383;3986,5715484683174;28871,17079311792;16369;80,8;789,8985681;20258,663366336634;46,78878682876168;176175;10,762722218828273;48,996524583127666
08019;Barcelona;Barcelonès;2017;877,2765183;;;;3745,9;15.676;529,4718040316408;536,3740750191374;21371;80,8;1085,7382652227723;26449,257425742577;49,25982976744186;337131;15,775162603528146;71,81530161156114
08020;Begues;Baix Llobregat;2017;910,9117647;;;;1720,9;70;0;15,714285714285714;21783;80,8;1127,3660454207923;26959,158415841586;50,181064024239085;154881;7,110177661479135;32,36857622987085
08022;Berga;Berguedà;2017;343,5981285;;;;960;114;0;0,8771929824561403;16717;80,8;425,24520853960394;20689,356435643567;24,66457822575821;86400;5,168391457797452;23,528733155836214
08023;Bigues i Riells del Fai;Vallès Oriental;2017;686,0646721;;;;1207,6;105;0;20,952380952380953;18443;80,8;849,0899407;22825,495049504952;44,63902871116412;108683,99999999999;5,892967521552892;26,827313960795827
08029;Cabrera de Mar;Maresme;2017;876,3076923;;;;;;;;23569;80,8;1084,5392231435644;29169,55445544555;44,61662483601341;;;
08030;Cabrils;Maresme;2017;1147,053458;;;;2398,7;77;0;1,2987012987012987;24446;80,8;1419,620616336634;30254,950495049507;56,30631390002454;215882,99999999997;8,831015299026424;40,20256672942648
08033;Caldes de Montbui;Vallès Oriental;2017;585,1193043;;;;1499;166;0;27,10843373493976;17825;80,8;724,1575548267326;22060,643564356436;39,390920906591866;134910;7,568583450210379;34,45543585887125
08035;Calella;Maresme;2017;490,3127113;;;;1731,7;262;0,38167938931297707;35,49618320610687;14683;80,8;606,8226625;18172,0297;40,071869070353465;155853;10,614520193420963;48,321845442153865
08040;Canet de Mar;Maresme;2017;549,9479021;;;;1701,5;155;0;21,935483870967744;16750;80,8;680,6285917079208;20730,19801980198;39,39925268776119;153135;9,142388059701492;41,62006899444295
08041;Canovelles;Vallès Oriental;2017;475,7252657;;;;946,2;133;0,7518796992481203;15,037593984962406;14055;80,8;588,7688931930694;17394,801980198023;40,61688501;85158;6,058911419423692;27,582761709621206
08043;Canyelles;Garraf;2017;882,5;;;;;;;;17728;80,8;1092,2029702970299;21940,594059405943;59,736010830324915;;;
08044;Capellades;Anoia;2017;408,8068182;;;;886,8;41;0;9,756097561;16073;80,8;505,94903242574264;19892,326732673268;30,521258124805577;79812;4,965594475206869;22,60551436965394
08046;Cardedeu;Vallès Oriental;2017;615,6352033;;;;1851,1;160;0;1,25;17453;80,8;761,9247566;21600,247524752478;42,328668077694374;166599;9,545579556523235;43,45556950110616
08051;Castellar del Vallès;Vallès Occidental;2017;628,7416975;;;;1481,4;292;0;2,739726027;17964;80,8;778,1456652227723;22232,673267326736;42,00011339345357;133326;7,421843687374749;33,78741356386854
08054;Castellbisbal;Vallès Occidental;2017;640,5081875;;;;1754,6;102;0;0;17378;80,8;792,7081528465346;21507,425742574258;44,228900046035214;157914;9,087006560018414;41,36794867065301
08056;Castelldefels;Baix Llobregat;2017;913,7680851;;;;2992,1;788;0;0,5076142131979695;22243;80,8;1130,9010954207922;27528,465346534656;49,297383541788435;269289;12,106685249291912;55,11482033786985
08067;Centelles;Osona;2017;479,0682;;;;1406,2;61;0;21,311475409836063;17093;80,8;592,9061881188119;21154,702970297032;33,63258877903235;126558;7,404083542970807;33,706561774312426
08068;Cervelló;Baix Llobregat;2017;764,1826087;;;;1570,5;124;0;25;19328;80,8;945,7705553217821;23920,792079207924;47,44511229511589;141345;7,312965645695364;33,29175405159623
08072;Corbera de Llobregat;Baix Llobregat;2017;655,0517803;;;;1491,4;154;0;21,428571428571427;18585;80,8;810,7076488861387;23001,23762376238;42,295514466505246;134226;7,222276029;32,878896045900724
08073;Cornellà de Llobregat;Baix Llobregat;2017;602,4542186;;;;2209,7;634;0,47318611987381703;0,9463722397476341;16380;80,8;745,6116566831683;20272,277227722774;44,135840190476195;198872,99999999997;12,14120879120879;55,27198629791552
08074;Cubelles;Garraf;2017;615,6633333;;;;1628,6;277;0;0,36101083032490977;17329;80,8;761,9595709158416;21446,78217821782;42,63350452767038;146574;8,458306884;38,505838278423774
08075;Dosrius;Maresme;2017;763,5498958;;;;1526,1;56;0;23,214285714285715;17858;80,8;944,9874948019802;22101,485148514854;51,30809020942995;137349;7,691174823608467;35,013524334839815
08076;Esparreguera;Baix Llobregat;2017;545,2598058;;;;1454,6;230;0;0;16908;80,8;674,8264923267327;20925,742574257427;38,698353853797016;130913,99999999999;7,7427253371185225;35,248204367559566
08077;Esplugues de Llobregat;Baix Llobregat;2017;772,988454;;;;2601,8;345;0;11,594202898550725;20116;80,8;956,6688787128714;24896,0396;46,111858460926626;234162,00000000003;11,640584609266257;52,99293044766373
08086;Franqueses del Vallès, les;Vallès Oriental;2017;563,4337173;;;;1499,3;165;0;20,606060606060606;16028;80,8;697,3189570544555;19836,633663366338;42,18370730970801;134937;8,418829548290491;38,32612052389144
08088;Garriga, la;Vallès Oriental;2017;651,7595122;;;;1718,2;192;0;39,0625;18532;80,8;806,6330596534655;22935,643564356436;42,20329239369739;154638;8,344377293330455;37,98718194810648
08089;Gavà;Baix Llobregat;2017;820,2878387;;;;2579,6;625;19,84;28,799999999999997;17923;80,8;1015,2077211633664;22181,93069306931;54,92079486916253;232164;12,95341182;58,96948259311288
08091;Gelida;Alt Penedès;2017;503,6905031;;;;1057;57;0;1,7543859649122806;16479;80,8;623,3793355;20394,801980198023;36,67871859457491;95130;5,772801747678864;26,28026785350436
08092;Gironella;Berguedà;2017;286,6856098;;;;;;;;16881;80,8;354,808923;20892,326732673268;20,379286283987916;;;
08096;Granollers;Vallès Oriental;2017;582,412039;;;;1634,4;539;0,7421150278293136;9,833024118738404;17076;80,8;720,8069789603961;21133,663366336634;40,92846373858047;147096;8,614195361911454;39,21550944382811
08101;Hospitalet de Llobregat, l';Barcelonès;2017;608,2501545;;;;1962,6;2.630;4980,988593155894;14600,760456273763;15365;80,8;752,7848446782178;19016,08910891089;47,504079752684675;176634;11,495867230719167;52,33411491276272
08102;Igualada;Anoia;2017;416,7443538;;;;1024,6;337;1,483679525222552;16,61721068249258;16334;80,8;515,7727150990099;20215,34653465347;30,616702862740297;92213,99999999999;5,645524672462348;25,700848054505443
08105;Llagosta, la;Vallès Oriental;2017;517,5978049;;;;1333,6;93;3,225806451612903;20,43010752688172;15270;80,8;640,5913426980198;18898,51485148515;40,67566247;120023,99999999999;7,860117878192534;35,78262553050163
08106;Llinars del Vallès;Vallès Oriental;2017;582,8053691;;;;1441,7;87;0;2,2988505747126435;16700;80,8;721,2937736;20668,31683168317;41,87823011497006;129753;7,769640718562874;35,37073472017755
08107;Lliçà d'Amunt;Vallès Oriental;2017;774,1552326;;;;1265,8;163;0,6134969325153374;18,404907975460123;17817;80,8;958,1129116336634;22050,742574257427;52,14044334736487;113922;6,394005724869507;29,108254613797396
08108;Lliçà de Vall;Vallès Oriental;2017;791,1583333;;;;1177,1;46;0;17,391304347826086;20105;80,8;979,1563530940595;24882,425742574258;47,22158666799304;105938,99999999999;5,269286247202188;23,988049482028345
08110;Malgrat de Mar;Maresme;2017;495,2137798;;;;1387,1;177;0;17,51412429378531;15038;80,8;612,8883413366337;18611,386138613863;39,51699266923793;124838,99999999999;8,301569357627343;37,792301876746734
08112;Manlleu;Osona;2017;380,1850139;;;;798,4;192;0;10,416666666666668;15071;80,8;470,52600730198026;18652,227722772277;30,271515936566917;71856;4,7678322606330035;21,70521600545096
08113;Manresa;Bages;2017;396,4115135;;;;941,3;751;1,1984021304926764;26,098535286284953;16256;80,8;490,60830878712875;20118,81188118812;29,26266094;84717;5,211429625984252;23,724661344142362
08114;Martorell;Baix Llobregat;2017;554,9366583;;;;1302,4;219;0;0,456621005;15575;80,8;686,8027949257425;19275,9901;42,75595441155698;117216,00000000001;7,525906902086678;34,26115392
08118;Masnou, el;Maresme;2017;791,3084676;;;;2369,3;220;0;9,090909090909092;19818;80,8;979,3421628712872;24527,22772277228;47,914530281562214;213237,00000000003;10,759763851044507;48,98305682498097
08119;Masquefa;Anoia;2017;569,7786508;;;;1351,2;67;0;10,44776119402985;15649;80,8;705,1715975247525;19367,574257425746;43,69188963895457;121608;7,770975781200077;35,37681249752735
08120;Matadepera;Vallès Occidental;2017;954,3214953;;;;2047,9;70;0;0;27915;80,8;1181,090959529703;34548,267326732675;41,024029889306824;184311;6,602579258463192;30,05777073605084
08121;Mataró;Maresme;2017;576,5113259;;;;1630,9;1.167;0;12853,470437017995;15338;80,8;713,5041162128713;18982,673267326732;45,10455021;146781;9,569761376972226;43,565655512433395
08123;Molins de Rei;Baix Llobregat;2017;679,5067925;;;;2076,6;248;0;31,048387096774192;19390;80,8;840,9737530940595;23997,52475247525;42,05302480660134;186894;9,638679731820526;43,87940140300801
08124;Mollet del Vallès;Vallès Oriental;2017;558,5832774;;;;1641,9;387;2,5839793281653747;18,087855297157624;16123;80,8;691,3159373762377;19954,20792079208;41,57414456862867;147771;9,165229795943683;41,724054368083294
08125;Montcada i Reixac;Vallès Occidental;2017;556,6322876;;;;1415,3;268;1,1194029850746268;16,044776119402986;15930;80,8;688,901346;19715,34653465347;41,930869122410556;127377;7,996045197740113;36,40142494930301
08126;Montgat;Maresme;2017;835,040543;;;;2470,5;125;32;35,199999999999996;19157;80,8;1033,4660185643565;23709,158415841586;52,307180226549036;222345;11,606462389726993;52,83759147909296
08135;Montmeló;Vallès Oriental;2017;535,83425;;;;1391,1;49;2,0408163265306123;24,489795918367346;16512;80,8;663,1612004950496;20435,643564356436;38,94144258720931;125198,99999999999;7,5823037790697665;34,517896676550954
08136;Montornès del Vallès;Vallès Oriental;2017;550,6895434;;;;1438,3;141;1,4184397163120568;19,858156028368796;15662;80,8;681,5464646039605;19383,663366336634;42,19304380538884;129447;8,265036393819436;37,62598816698868
08138;Moià;Moianès;2017;454,00875;;;;1427;65;0;29,230769230769234;15636;80,8;561,8920173267327;19351,485148514854;34,843342287029934;128430;8,213737528779738;37,39245374596582
08140;Navarcles;Bages;2017;380,6902941;;;;1058,9;36;0;16,666666666666664;16831;80,8;471,15135408415847;20830,445544554455;27,14208026379894;95301,00000000001;5,662230408175391;25,776899723767286
08141;Navàs;Bages;2017;304,1283432;;;;1045,3;33;0;21,21212121212121;16612;80,8;376,3964643564357;20559,40594059406;21,969300014447388;94077;5,663195280520106;25,781292236237284
08147;Olesa de Montserrat;Baix Llobregat;2017;525,0828329;;;;1341,3;221;0;0;16404;80,8;649,8549912128713;20301,980198019803;38,41132647403072;120717;7,358997805413313;33,50131217261597
08155;Palafolls;Maresme;2017;474,0262097;;;;1424;77;0;10,38961038961039;15077;80,8;586,6661011138614;18659,653465346535;37,72842419844796;128160;8,500364794057173;38,69730390969042
08156;Palau-solità i Plegamans;Vallès Occidental;2017;679,5135556;;;;1727,1;104;0;7,6923076923076925;17936;80,8;840,9821232673269;22198,0198;45,46254832292596;155439;8,666313559322035;39,45277381697978
08157;Pallejà;Baix Llobregat;2017;741,4767544;;;;1987,7;130;0,7692307692307693;51,53846153846153;18961;80,8;917,6692504950496;23466,584158415844;46,92643348346606;178893;9,434787194768209;42,95119518
08159;Parets del Vallès;Vallès Oriental;2017;620,9169421;;;;1807;149;0;18,120805369127517;17288;80,8;768,4615620049506;21396,0396;43,09927872049977;162630;9,407103193;42,825165741420335
08161;Piera;Anoia;2017;501,8409524;;;;982,6;136;0;13,970588235294118;14832;80,8;621,0902876237624;18356,435643564357;40,6020188;88434;5,962378640776699;27,14330312601298
08163;Pineda de Mar;Maresme;2017;476,4289465;;;;1536,1;333;0,3003003003003003;8,108108108108109;14162;80,8;589,6397852722772;17527,227722772277;40,36963252365485;138249;9,761968648495975;44,44066539495125
08167;Polinyà;Vallès Occidental;2017;526,0387931;;;;1657,6;89;0;37,07865168539326;16333;80,8;651,0381102722773;20214,10891089109;38,648536810138985;149184;9,133900691850855;41,58143085819037
08169;Prat de Llobregat, el;Baix Llobregat;2017;636,6177917;;;;2059,6;374;0,267379679;3,2085561497326207;17268;80,8;787,8933066;21371,287128712873;44,24029129256428;185364;10,73453787352328;48,86821736312159
08172;Premià de Mar;Maresme;2017;696,3077431;;;;1993,2;264;0;0,7575757575757576;17933;80,8;861,7670087871288;22194,30693069307;46,59394923994869;179388;10,003234260859868;45,539009872017736
08180;Ripollet;Vallès Occidental;2017;540,3884308;;;;1930,5;368;0,5434782608695652;8,967391304347826;15654;80,8;668,7975628712873;19373,762376237624;41,42494678420851;173745;11,099080107320813;50,52776985892071
08181;Roca del Vallès, la;Vallès Oriental;2017;608,7806667;;;;1573,5;98;0;11,224489795918368;18528;80,8;753,4414191831684;22930,693069306933;39,428799656735755;141615;7,643296632124352;34,79556228598722
08183;Roda de Ter;Osona;2017;387,4358824;;;;884,4;65;0;20;16413;80,8;479,4998544554456;20313,118811881188;28,326513061597513;79596;4,849570462438311;22,077323334127367
08184;Rubí;Vallès Occidental;2017;582,2553263;;;;1445,7;807;0;4,956629491945478;15832;80,8;720,6130275990099;19594,059405940596;44,132541154623546;130113;8,218355229914097;37,41347550073631
08187;Sabadell;Vallès Occidental;2017;589,1953778;;;;1581,1;2.361;1567,132570944515;14400,677678949598;17215;80,8;729,2022002475247;21305,693069306933;41,070836674992734;142299;8,265988963113564;37,630324670699174
08191;Sallent;Bages;2017;337,4730645;;;;762,8;39;0;35,8974359;17330;80,8;417,66468378712875;21448,0198;23,368013698788232;68652;3,9614541257934217;18,03423711148248
08192;Santpedor;Bages;2017;430,1088618;;;;1245,8;57;0;24,561403508771928;17937;80,8;532,3129477722773;22199,257425742577;28,774635343702965;112122;6,2508780732563975;28,456676197277552
08194;Sant Adrià de Besòs;Barcelonès;2017;654,0798792;;;;2190,6;324;0,30864197530864196;15,123456790123457;14597;80,8;809,5048009900992;18065,594059405943;53,77103891484551;197154;13,506473932999931;61,487258393783065
08196;Sant Andreu de la Barca;Baix Llobregat;2017;606,730152;;;;1742,3;206;0;0,9708737864077669;16099;80,8;750,9036534653466;19924,50495049505;45,22493213243058;156807;9,740170197;44,34142950021614
08197;Sant Andreu de Llavaneres;Maresme;2017;837,3806167;;;;2128,6;141;0;21,27659574468085;19920;80,8;1036,3621493811881;24653,465346534656;50,44461546385541;191574;9,617168674698796;43,78147385107044
08198;Sant Antoni de Vilamajor;Vallès Oriental;2017;607,0533333;;;;1501,2;76;0;3,9473684210526314;18544;80,8;751,3036303217822;22950,495049504952;39,28300258628128;135108;7,285806729939603;33,16811502641074
08200;Sant Boi de Llobregat;Baix Llobregat;2017;639,5874379;;;;2004,9;473;2,3255813953488373;25,158562367864697;16641;80,8;791,5686112623764;20595,29702970297;46,12132236524247;180441;10,843158464034614;49,36270485
08202;Sant Celoni;Vallès Oriental;2017;505,9779392;;;;1187,2;146;0,684931507;16,43835616438356;15883;80,8;626,2103207920792;19657,178217821784;38,22788686268337;106848;6,727192595857206;30,625064058768974
08205;Sant Cugat del Vallès;Vallès Occidental;2017;1095,847073;;;;3311,3;960;2,9166666666666665;40,208333333333336;24391;80,8;1356,2463774752475;30186,881188118816;53,914004657455614;298017;12,218318232134804;55,62302152312214
08208;Sant Esteve Sesrovires;Baix Llobregat;2017;774,4666667;;;;1299,8;98;0;2,0408163265306123;18481;80,8;958,4983498762377;22872,52475247525;50,28732211676857;116982;6,329852281;28,816200639029887
08209;Sant Fost de Campsentelles;Vallès Oriental;2017;749,1707895;;;;1619,6;61;0;24,59016393442623;18847;80,8;927,1915711633663;23325,495049504952;47,70016169151589;145764;7,734069082612617;35,20879738686518
08210;Sant Feliu de Codines;Vallès Oriental;2017;495,0122768;;;;1117,9;46;0;28,26086956521739;16088;80,8;612,6389564356436;19910,89108910891;36,922845111884634;100611,00000000001;6,253791645947291;28,469940028961734
08211;Sant Feliu de Llobregat;Baix Llobregat;2017;729,2431922;;;;2324,1;407;0,7371007371007371;26,044226044226043;19146;80,8;902,5287032178218;23695,544554455446;45,706248335944835;209169;10,92494516;49,73503293427617
08213;Sant Fruitós de Bages;Bages;2017;419,3751064;;;;1520,8;62;3,225806451612903;14,516129032258066;19139;80,8;519,028597;23686,881188118812;26,294483916610062;136872;7,151470818747061;32,55656038053986
08214;Vilassar de Dalt;Maresme;2017;720,3348;;;;2171,9;79;0;1,2658227848101267;20439;80,8;891,5034653465347;25295,792079207924;42,29178335535006;195471;9,563628357551739;43,53773537933929
08217;Sant Joan Despí;Baix Llobregat;2017;754,4521903;;;;2551;256;0;18,359375;19456;80,8;933,7279582920793;24079,20792079208;46,53282423725329;229590;11,800472861842104;53,720810303577984
08218;Sant Joan de Vilatorrada;Bages;2017;399,0845;;;;1138,5;94;1,0638297872340425;15,957446808510639;16272;80,8;493,9164603960396;20138,61386138614;29,431010324483776;102465;6,297013274336283;28,66670340674169
08219;Vilassar de Mar;Maresme;2017;798,6760398;;;;2518,8;233;0;8,154506438;20756;80,8;988,4604452970298;25688,11881188119;46,17514201965697;226692,00000000003;10,921757564077858;49,72052163932557
08221;Sant Just Desvern;Baix Llobregat;2017;891,9425571;;;;3465,4;151;1,3245033112582782;19,867549668874172;25440;80,8;1103,8893033415843;31485,148514851488;42,072762127358494;311886;12,259669811320755;55,81127163540239
08230;Premià de Dalt;Maresme;2017;884,7042063;;;;2157;86;0;2,3255813953488373;20988;80,8;1094,9309483910893;25975,247524752478;50,58343089193825;194130;9,249571183533448;42,108012514209896
08231;Sant Pere de Ribes;Garraf;2017;660,3247541;;;;1940,9;271;0;8,487084870848708;16126;80,8;817,2336066;19957,92079207921;49,13739953615279;174681;10,832258464591343;49,31308338
08234;Sant Pere de Vilamajor;Vallès Oriental;2017;709,74675;;;;;;;;17846;80,8;878,3994431;22086,633663366338;47,724761851395265;;;
08235;Sant Pol de Mar;Maresme;2017;651,5156716;;;;;;;;18623;80,8;806,3312767326734;23048,267326732675;41,981356705149544;;;
08238;Sant Quirze del Vallès;Vallès Occidental;2017;740,9130481;;;;2467,5;187;0;4,278074866;22256;80,8;916,9715941831683;27544,55445544555;39,948582751617536;222075;9,978208123652049;45,42508016891916
08240;Sant Sadurní d'Anoia;Alt Penedès;2017;502,1581132;;;;1612,1;82;0;14,634146341463413;17477;80,8;621,4828133663367;21629,950495049507;34,47901446701378;145089;8,30171082;37,79294587380274
08244;Santa Coloma de Cervelló;Baix Llobregat;2017;705,5507246;;;;1892,4;46;0;10,869565217391305;18511;80,8;873,2063423267327;22909,653465346535;45,73825668629464;170316;9,200799525;41,885983018607966
08245;Santa Coloma de Gramenet;Barcelonès;2017;529,1409399;;;;1678;892;0;0,5605381165919282;14142;80,8;654,8774008663368;17502,475247524755;44,89952820534578;151020;10,678829019940602;48,61460678407249
08248;Santa Eulàlia de Ronçana;Vallès Oriental;2017;707,7272727;;;;1237,8;66;0;25,757575757575758;18062;80,8;875,9000899752475;22353,960396039605;47,01986088140848;111402;6,167755508803012;28,078266656471218
08250;Santa Margarida de Montbui;Anoia;2017;354,7667391;;;;760,9;91;1,098901098901099;16,483516483516482;11963;80,8;439,0677464108911;14805,693069306932;35,58639863913734;68481;5,724400234055003;26,05992341796895
08251;Santa Margarida i els Monjos;Alt Penedès;2017;452,8362366;;;;1092;57;3,508771929824561;19,298245614035086;16021;80,8;560,4408868811881;19827,970297029704;33,918200107359084;98280;6,134448536296111;27,926639041817275
08252;Barberà del Vallès;Vallès Occidental;2017;613,1251332;;;;1646,6;304;0,3289473684210526;5,592105263157895;17091;80,8;758,8182342;21152,227722772277;43,048982496050556;148194;8,670879410215903;39,473559527231885
08259;Santa Maria de Palautordera;Vallès Oriental;2017;575,519375;;;;1241,1;64;0;6,25;16813;80,8;712,2764542079208;20808,168316831685;41,07674121215726;111698,99999999999;6,6436091119966685;30,244556215265217
08260;Santa Perpètua de Mogoda;Vallès Occidental;2017;596,3583056;;;;1543,9;135;0;11,851851851851853;16236;80,8;738,0672099009902;20094,059405940596;44,07674099039172;138951;8,558203991;38,96061272540337
08262;Sant Vicenç de Castellet;Bages;2017;390,1180282;;;;1258,1;82;0;23,170731707317074;14751;80,8;482,81934183168323;18256,188118811882;31,736264242424244;113228,99999999999;7,676021964612568;34,94454202597762
08263;Sant Vicenç dels Horts;Baix Llobregat;2017;646,7198925;;;;1748,2;236;0,423728814;16,52542372881356;16015;80,8;800,3959065594061;19820,544554455446;48,45856203559163;157338;9,824414611301904;44,72494618
08264;Sant Vicenç de Montalt;Maresme;2017;1213,689314;;;;2412;88;0;20,454545454545457;22065;80,8;1502,090735148515;27308,168316831685;66,00621694085656;217080;9,838205302515295;44,78772732007075
08266;Cerdanyola del Vallès;Vallès Occidental;2017;698,9490011;;;;2234,5;433;0,23094688221709006;3,4642032332563506;18812;80,8;865,0358924504951;23282,178217821784;44,58530732085904;201105;10,690250903678503;48,66660409441567
08267;Sentmenat;Vallès Occidental;2017;501,2238537;;;;1458,5;90;0;15,555555555555555;17197;80,8;620,3265516089109;21283,41584158416;34,97520639879049;131265;7,633017386753504;34,74876675524057
08270;Sitges;Garraf;2017;955,3731572;;;;3979,6;484;0;9,297520661157025;20994;80,8;1182,3925212871288;25982,673267326736;54,608354226921975;358164;17,06030294;77,66581127
08274;Súria;Bages;2017;370,1608511;;;;1012,5;41;0;19,51219512195122;17573;80,8;458,1198652227723;21748,762376237624;25,277017089853754;91125;5,185511865;23,606672586507614
08278;Taradell;Osona;2017;437,2002837;;;;1291,3;58;0;51,724137931034484;18080;80,8;541,0894600247525;22376,23762376238;29,017717944690265;116217;6,427931415929203;29,262698900494506
08279;Terrassa;Vallès Occidental;2017;525,7353534;;;;1380;2.568;0;5996,884735202492;16770;80,8;650,6625661;20754,950495049507;37,61970328;124200;7,40608229;33,715660926582515
